Date,Open,High,Low,Close,Volume,Adj Close
2016-10-03,101.599998,102.669998,101.290001,102.43,3969500,102.43
2016-09-30,101.419998,102.029999,101.059998,101.599998,5053500,101.599998
2016-09-29,102.779999,102.779999,100.879997,101.059998,3720000,101.059998
2016-09-28,102.68,102.870003,101.669998,102.349998,5010700,102.349998
2016-09-27,102.080002,102.730003,101.779999,102.349998,4299300,102.349998
2016-09-26,102.160004,102.959999,101.779999,102.230003,3354600,102.230003
2016-09-23,102.099998,103.00,101.910004,102.559998,2646400,102.559998
2016-09-22,102.730003,103.480003,102.620003,103.00,3574600,103.00
2016-09-21,100.650002,102.080002,100.470001,101.959999,3144800,101.959999
2016-09-20,100.769997,101.50,100.239998,100.239998,3110100,100.239998
2016-09-19,100.50,101.18,100.230003,100.440002,3316100,100.440002
2016-09-16,102.57,102.57,99.849998,100.099998,7724200,100.099998
2016-09-15,101.440002,102.910004,101.260002,102.709999,3139900,102.709999
2016-09-14,102.190002,102.860001,101.440002,101.660004,4092200,101.660004
2016-09-13,103.07,103.349998,102.050003,102.32,3543300,102.32
2016-09-12,102.199997,104.349998,101.889999,104.029999,3851800,104.029999
2016-09-09,105.00,105.099998,102.669998,102.68,4258200,102.68
2016-09-08,105.610001,106.160004,105.519997,105.75,2810200,105.75
2016-09-07,105.720001,106.290001,105.290001,105.849998,2524200,105.849998
2016-09-06,107.00,107.489998,105.480003,106.010002,3670700,106.010002
2016-09-02,107.190002,107.720001,106.480003,106.93,3066700,106.93
2016-09-01,106.739998,106.970001,105.699997,106.720001,3231500,106.720001
2016-08-31,106.989998,107.190002,106.349998,106.43,3349200,106.43
2016-08-30,107.870003,108.120003,107.190002,107.349998,2390800,107.349998
2016-08-29,107.580002,108.150002,107.43,107.970001,1793100,107.970001
2016-08-26,107.940002,108.290001,106.940002,107.309998,2511100,107.309998
2016-08-25,107.75,108.139999,107.410004,107.720001,1793600,107.720001
2016-08-24,108.019997,108.32,107.599998,107.959999,2444700,107.959999
2016-08-23,109.00,109.349998,108.00,108.00,3064100,108.00
2016-08-22,108.519997,108.989998,108.139999,108.50,2450500,108.50
2016-08-19,109.010002,109.419998,108.900002,109.139999,2388800,109.139999
2016-08-18,109.050003,109.419998,108.849998,109.330002,1959800,109.330002
2016-08-17,108.550003,109.010002,108.199997,108.940002,2208000,108.940002
2016-08-16,109.209999,109.620003,109.00,109.160004,2413700,108.500003
2016-08-15,109.169998,109.830002,109.169998,109.690002,2044500,109.026797
2016-08-12,109.019997,109.18,108.550003,108.870003,1808400,108.211756
2016-08-11,108.50,109.290001,108.459999,109.18,2005200,108.519879
2016-08-10,108.459999,108.50,107.779999,108.120003,1658700,107.46629
2016-08-09,108.010002,108.400002,107.870003,108.339996,2213100,107.684954
2016-08-08,107.739998,108.339996,107.489998,107.790001,3020900,107.138284
2016-08-05,106.849998,107.739998,106.68,107.739998,2676100,107.088583
2016-08-04,106.550003,107.07,106.32,106.360001,1862900,105.716929
2016-08-03,106.269997,106.519997,106.019997,106.290001,2985400,105.647353
2016-08-02,106.489998,106.730003,105.889999,106.269997,2384100,105.62747
2016-08-01,107.459999,107.650002,106.50,106.940002,3061600,106.293424
2016-07-29,107.50,108.080002,107.190002,107.650002,3232600,106.999131
2016-07-28,107.690002,107.989998,107.099998,107.580002,2806700,106.929554
2016-07-27,108.059998,108.489998,107.480003,107.690002,3995400,107.03889
2016-07-26,107.040001,107.959999,106.50,107.889999,4414400,107.237677
2016-07-25,105.050003,105.199997,104.419998,104.650002,3461300,104.017269
2016-07-22,104.769997,105.199997,104.50,105.129997,3513900,104.494363
2016-07-21,106.370003,106.739998,105.610001,105.849998,3808900,105.210011
2016-07-20,105.690002,106.279999,105.559998,106.040001,2987400,105.398864
2016-07-19,104.989998,105.940002,104.889999,105.620003,3493900,104.981406
2016-07-18,105.480003,105.93,104.879997,105.489998,2185300,104.852187
2016-07-15,105.349998,105.650002,104.870003,105.50,2836900,104.862128
2016-07-14,105.980003,105.989998,104.940002,105.139999,3307400,104.504304
2016-07-13,105.07,105.209999,104.589996,105.089996,2950100,104.454604
2016-07-12,104.230003,105.059998,104.089996,104.50,3741400,103.868175
2016-07-11,103.660004,104.489998,103.599998,103.959999,3317100,103.331439
2016-07-08,102.910004,103.739998,102.57,103.660004,3502900,103.033257
2016-07-07,101.529999,102.139999,101.370003,101.970001,3051600,101.353473
2016-07-06,100.550003,101.489998,99.309998,101.379997,5227500,100.767036
2016-07-05,102.099998,102.339996,100.209999,100.620003,4311100,100.011637
2016-07-01,102.480003,104.190002,102.339996,102.730003,6578900,102.10888
2016-06-30,100.870003,102.57,100.57,102.550003,5837700,101.929968
2016-06-29,99.980003,100.699997,99.459999,100.470001,4737300,99.862542
2016-06-28,98.150002,99.120003,97.93,99.029999,5583200,98.431246
2016-06-27,98.00,98.209999,96.889999,97.209999,6236500,96.62225
2016-06-24,99.419998,100.410004,98.760002,98.889999,7446400,98.292093
2016-06-23,102.50,102.50,101.730003,102.330002,3074800,101.711297
2016-06-22,101.769997,101.970001,101.099998,101.349998,2634500,100.737219
2016-06-21,101.989998,102.099998,101.400002,101.57,3318900,100.95589
2016-06-20,102.019997,102.860001,101.660004,101.699997,4447900,101.085101
2016-06-17,100.849998,101.690002,100.330002,101.199997,5691900,100.588124
2016-06-16,100.290001,101.540001,99.349998,101.120003,4549900,100.508613
2016-06-15,101.50,101.739998,100.540001,100.540001,4480000,99.932118
2016-06-14,101.209999,101.910004,100.510002,101.190002,3705200,100.57819
2016-06-13,101.980003,102.400002,101.190002,101.209999,4494500,100.598066
2016-06-10,101.550003,102.389999,101.209999,102.00,3601700,101.38329
2016-06-09,101.57,102.349998,101.489998,102.32,3608400,101.701355
2016-06-08,101.449997,102.120003,101.379997,102.07,2566800,101.452867
2016-06-07,101.779999,102.400002,101.449997,101.449997,2539700,100.836612
2016-06-06,100.739998,101.57,100.510002,101.360001,3769200,100.74716
2016-06-03,100.75,100.779999,99.889999,100.43,2251500,99.822783
2016-06-02,100.25,100.809998,100.07,100.790001,2468500,100.180607
2016-06-01,100.089996,100.50,98.75,100.349998,2806900,99.743265
2016-05-31,100.769997,101.199997,100.349998,100.580002,5265700,99.971877
2016-05-27,100.489998,100.769997,100.089996,100.760002,2670300,100.150789
2016-05-26,100.440002,101.00,100.290001,100.410004,2504800,99.802907
2016-05-25,100.290001,100.940002,100.290001,100.32,2354200,99.713447
2016-05-24,99.489998,100.360001,99.419998,99.910004,2953700,99.30593
2016-05-23,98.949997,99.07,98.269997,98.900002,2658900,98.302035
2016-05-20,99.150002,99.889999,98.669998,99.099998,4312100,98.500822
2016-05-19,98.669998,98.940002,97.940002,98.510002,3138900,97.914393
2016-05-18,99.449997,100.50,98.790001,99.290001,3340400,98.689676
2016-05-17,101.660004,101.940002,99.739998,100.059998,4191000,98.799009
